user_id,name,gender,age,city,region,registration_date,primary_app,preferred_device,credit_score,monthly_income_uzs,identity_verified,historical_tx_count
U007542,Ozoda Ahmedov,F,37,Fergana,Fergana,2021-04-24,Anorbank,USSD,581,2551509,1,733
U007543,Dilnoza Mirzayev,F,69,Tashkent,Tashkent City,2020-09-19,TBC Uzbekistan,Android,486,3348293,1,799
U007544,Mirzo Salimov,M,39,Jizzakh,Jizzakh,2021-12-23,Uzum Bank,Android,681,2346199,0,154
U007545,Sarvinoz Xasanov,F,54,Termez,Surxondaryo,2021-01-25,Hamkorbank,USSD,603,7379959,1,596
U007546,Nodir Qodirov,M,53,Urgench,Xorazm,2023-06-12,Anorbank,Android,387,3915314,1,613
U007547,Shahnoza Ahmedov,F,62,Samarkand,Samarkand,2020-01-22,Uzum Bank,Android,300,1325620,1,211
U007548,Asliddin Davlatov,M,43,Nukus,Karakalpakstan,2019-04-02,Click,Android,390,1576067,1,664
U007549,Nilufar Nazarov,F,60,Nukus,Karakalpakstan,2021-02-24,Click,Android,621,7211069,1,499
U007550,Sardor Xoliqov,M,37,Namangan,Namangan,2023-09-27,Payme,Android,656,3141559,1,739
U007551,Jasur Ahmedov,M,44,Jizzakh,Jizzakh,2019-04-24,TBC Uzbekistan,Android,350,2770080,1,385
U007552,Kamol Salimov,M,44,Bukhara,Bukhara,2023-01-14,Payme,Android,629,6888734,1,186
U007553,Alisher Ahmedov,M,56,Tashkent,Tashkent City,2019-01-02,Hamkorbank,Android,624,3195848,1,362
U007554,Jasur Davlatov,M,51,Bukhara,Bukhara,2021-10-14,Kapitalbank Mobile,iOS,717,1708619,1,284
U007555,Mohira Xoliqov,F,22,Guliston,Sirdaryo,2021-04-06,Ipak Yo'li,iOS,664,1779226,1,52
U007556,Mohira Umarov,F,61,Samarkand,Samarkand,2019-10-19,Ipak Yo'li,Web,712,5100152,1,71
U007557,Mohira Xasanov,F,58,Fergana,Fergana,2022-09-23,Hamkorbank,Web,608,11827647,1,515
U007558,Alisher Nazarov,M,23,Bukhara,Bukhara,2019-11-16,Ipak Yo'li,Android,604,5792143,1,489
U007559,Gulnora Salimov,F,69,Andijan,Andijan,2021-03-08,Anorbank,Android,509,2783278,1,490
U007560,Dilshod Davlatov,M,53,Fergana,Fergana,2021-10-15,Uzum Bank,iOS,648,3054854,1,180
U007561,Behruz Ergashev,M,22,Tashkent,Tashkent City,2021-08-03,Kapitalbank Mobile,Android,390,3603294,1,72
U007562,Shahnoza Mirzayev,F,44,Bukhara,Bukhara,2019-02-27,Anorbank,Android,533,1041624,1,687
U007563,Nodira Ahmedov,F,63,Qarshi,Qashqadaryo,2021-03-24,Payme,Android,614,3549633,1,103
U007564,Alisher Rahimov,M,33,Tashkent,Tashkent City,2022-04-09,TBC Uzbekistan,Android,718,4968994,1,722
U007565,Shahnoza Umarov,F,68,Nukus,Karakalpakstan,2021-08-19,Kapitalbank Mobile,Android,492,10140384,1,368
U007566,Ozoda Umarov,F,40,Qarshi,Qashqadaryo,2022-08-25,Kapitalbank Mobile,Web,665,6734232,1,398
U007567,Asliddin Rahimov,M,30,Bukhara,Bukhara,2022-11-16,Uzum Bank,iOS,526,11141951,0,430
U007568,Dilshod Umarov,M,37,Samarkand,Samarkand,2019-11-24,TBC Uzbekistan,Android,668,9593752,1,585
U007569,Lola Xasanov,F,46,Nukus,Karakalpakstan,2023-01-06,Ipak Yo'li,Android,453,8081512,1,153
U007570,Ravshan Yusupov,M,55,Termez,Surxondaryo,2023-06-22,Hamkorbank,iOS,637,3555457,1,96
U007571,Maftuna Yusupov,F,68,Tashkent,Tashkent City,2023-03-10,Payme,Android,538,4304567,1,665
U007572,Zafar Xasanov,M,28,Andijan,Andijan,2023-04-03,Click,iOS,407,1284873,1,74
U007573,Behruz Nazarov,M,69,Guliston,Sirdaryo,2020-01-23,Click,Android,531,3784721,1,566
U007574,Mohira Qodirov,F,46,Andijan,Andijan,2022-04-04,Payme,iOS,708,4915823,1,52
U007575,Behruz Umarov,M,24,Namangan,Namangan,2021-04-15,Hamkorbank,Android,427,2952777,1,180
U007576,Nodir Umarov,M,68,Termez,Surxondaryo,2023-12-01,Click,Android,371,1387885,0,519
U007577,Asliddin Rahimov,M,36,Nukus,Karakalpakstan,2023-02-25,Hamkorbank,iOS,597,9047101,1,643
U007578,Sitora Ergashev,F,51,Andijan,Andijan,2019-10-22,Payme,iOS,348,4465605,1,72
U007579,Maftuna Davlatov,F,55,Urgench,Xorazm,2023-09-15,Uzum Bank,Android,737,9826954,1,468
U007580,Mohira Ergashev,F,18,Tashkent,Tashkent City,2022-06-26,Ipak Yo'li,USSD,734,5463376,1,15
U007581,Nodir Karimov,M,29,Termez,Surxondaryo,2021-09-17,Anorbank,Web,674,7955224,1,253
U007582,Dilnoza Umarov,F,55,Andijan,Andijan,2021-03-25,Hamkorbank,iOS,548,7033019,1,677
U007583,Sardor Toshmatov,M,35,Jizzakh,Jizzakh,2021-06-18,TBC Uzbekistan,iOS,749,2328233,0,662
U007584,Dilshod Ergashev,M,18,Termez,Surxondaryo,2022-11-07,Payme,iOS,711,2578945,1,406
U007585,Ibrohim Toshmatov,M,19,Guliston,Sirdaryo,2022-10-27,Kapitalbank Mobile,Android,486,2706716,1,409
U007586,Kamola Salimov,F,62,Samarkand,Samarkand,2021-10-04,Click,Android,722,1960006,1,162
U007587,Behruz Yusupov,M,26,Bukhara,Bukhara,2023-12-15,Ipak Yo'li,Web,440,10092925,1,349
U007588,Robiya Ergashev,F,23,Jizzakh,Jizzakh,2020-02-28,Ipak Yo'li,Android,526,3589901,1,79
U007589,Nodir Karimov,M,48,Andijan,Andijan,2021-02-16,Ipak Yo'li,Web,334,4611106,1,12
U007590,Mirzo Ergashev,M,24,Urgench,Xorazm,2021-12-28,Payme,Android,567,1574826,1,182
U007591,Gulnora Karimov,F,53,Termez,Surxondaryo,2019-10-29,Ipak Yo'li,Android,514,5719683,1,657
U007592,Lola Rahimov,F,47,Nukus,Karakalpakstan,2021-06-29,Uzum Bank,Android,495,2737625,1,330
U007593,Doniyor Yusupov,M,53,Tashkent,Tashkent City,2023-03-03,Kapitalbank Mobile,Android,530,7458436,1,220
U007594,Behruz Rahimov,M,44,Tashkent,Tashkent City,2022-05-17,Anorbank,iOS,480,2319882,1,82
U007595,Timur Yusupov,M,60,Termez,Surxondaryo,2022-07-20,Anorbank,Android,555,7782640,0,232
U007596,Feruza Nazarov,F,52,Samarkand,Samarkand,2019-10-23,Uzum Bank,Web,704,6155087,1,352
U007597,Asliddin Salimov,M,40,Tashkent,Tashkent City,2019-09-22,Kapitalbank Mobile,iOS,422,2646793,1,668
U007598,Kamol Xasanov,M,18,Bukhara,Bukhara,2021-03-17,Kapitalbank Mobile,Android,653,8194534,0,114
U007599,Ravshan Nazarov,M,32,Jizzakh,Jizzakh,2020-08-13,Hamkorbank,iOS,575,6972987,0,69
U007600,Ravshan Ergashev,M,25,Qarshi,Qashqadaryo,2019-01-19,Uzum Bank,Web,594,4695206,1,44
U007601,Ulugbek Nazarov,M,18,Termez,Surxondaryo,2021-10-06,Hamkorbank,Android,546,1928210,1,763
U007602,Ozoda Rahimov,F,32,Qarshi,Qashqadaryo,2022-10-08,Anorbank,Android,463,5656641,1,770
U007603,Zulfiya Ahmedov,F,29,Fergana,Fergana,2022-08-27,TBC Uzbekistan,Android,603,3641402,1,264
U007604,Sherzod Karimov,M,22,Namangan,Namangan,2019-07-08,Hamkorbank,USSD,612,3605181,1,264
U007605,Maftuna Xoliqov,F,34,Nukus,Karakalpakstan,2022-11-25,Payme,USSD,453,3658527,1,266
U007606,Sanjar Davlatov,M,45,Fergana,Fergana,2020-11-25,Kapitalbank Mobile,Web,389,3437313,1,82
U007607,Sarvinoz Ahmedov,F,27,Guliston,Sirdaryo,2019-10-12,Click,Android,560,2082124,1,559
U007608,Sanjar Xoliqov,M,32,Jizzakh,Jizzakh,2021-05-11,Uzum Bank,Web,640,1409939,1,786
U007609,Sanjar Salimov,M,19,Termez,Surxondaryo,2020-01-31,TBC Uzbekistan,Android,670,1245752,0,288
U007610,Asliddin Ahmedov,M,20,Urgench,Xorazm,2022-05-12,Anorbank,iOS,694,4188607,0,193
U007611,Gulnora Sobirov,F,26,Urgench,Xorazm,2022-09-20,TBC Uzbekistan,Web,594,817483,1,216
U007612,Ozoda Davlatov,F,42,Termez,Surxondaryo,2022-08-17,Ipak Yo'li,Android,518,5411339,1,193
U007613,Feruza Rahimov,F,53,Urgench,Xorazm,2019-07-31,Hamkorbank,Web,549,4742016,0,127
U007614,Eldor Umarov,M,60,Tashkent,Tashkent City,2020-09-28,Hamkorbank,Android,400,2918667,1,596
U007615,Asliddin Salimov,M,51,Tashkent,Tashkent City,2021-06-28,Payme,Web,468,6479732,0,265
U007616,Firdavs Toshmatov,M,51,Nukus,Karakalpakstan,2023-12-03,Payme,iOS,543,2994327,1,414
U007617,Asliddin Sobirov,M,68,Tashkent,Tashkent City,2021-09-23,Anorbank,Android,518,4499215,1,778
U007618,Doniyor Ahmedov,M,31,Andijan,Andijan,2022-04-07,Uzum Bank,iOS,561,1080971,1,324
U007619,Maftuna Salimov,F,61,Bukhara,Bukhara,2020-09-11,Payme,Android,385,911803,1,104
U007620,Nilufar Boymurodov,F,68,Guliston,Sirdaryo,2020-06-23,Hamkorbank,Android,411,3039115,0,150
U007621,Timur Mirzayev,M,48,Qarshi,Qashqadaryo,2022-12-24,Click,Android,643,4510809,1,748
U007622,Jasur Mirzayev,M,63,Tashkent,Tashkent City,2023-03-03,Ipak Yo'li,Web,449,6189903,1,566
U007623,Zafar Yusupov,M,25,Qarshi,Qashqadaryo,2019-04-12,Payme,Web,468,3146862,1,459
U007624,Kamola Yusupov,F,65,Termez,Surxondaryo,2021-09-10,Click,iOS,561,4058053,0,86
U007625,Maftuna Ahmedov,F,48,Namangan,Namangan,2022-11-19,Hamkorbank,Android,438,5609752,1,539
U007626,Shahnoza Yusupov,F,29,Jizzakh,Jizzakh,2019-10-16,Payme,Android,682,3241730,1,95
U007627,Jasur Nazarov,M,21,Guliston,Sirdaryo,2022-03-25,Payme,Android,399,4978446,1,636
U007628,Ravshan Xasanov,M,56,Guliston,Sirdaryo,2021-05-14,TBC Uzbekistan,Android,550,1777978,1,278
U007629,Nozima Ahmedov,F,41,Samarkand,Samarkand,2021-07-14,Payme,Web,460,1295509,1,35
U007630,Ravshan Xoliqov,M,34,Nukus,Karakalpakstan,2021-12-19,Payme,Android,568,2540712,0,690
U007631,Alisher Mirzayev,M,39,Urgench,Xorazm,2023-05-12,Ipak Yo'li,Android,490,5571215,1,779
U007632,Ravshan Yusupov,M,71,Nukus,Karakalpakstan,2019-06-08,TBC Uzbekistan,Android,547,2284474,1,565
U007633,Zafar Rahimov,M,41,Nukus,Karakalpakstan,2020-01-05,Ipak Yo'li,Web,696,5171938,1,607
U007634,Shahnoza Yusupov,F,22,Namangan,Namangan,2020-09-21,Ipak Yo'li,Android,467,1890001,1,358
U007635,Ulugbek Qodirov,M,33,Nukus,Karakalpakstan,2023-01-01,TBC Uzbekistan,iOS,466,2467620,1,641
U007636,Barno Rahimov,F,25,Termez,Surxondaryo,2021-12-16,Payme,Android,512,4047045,1,156
U007637,Alisher Xoliqov,M,55,Tashkent,Tashkent City,2019-12-09,Payme,iOS,726,2345059,1,340
U007638,Doniyor Sobirov,M,61,Urgench,Xorazm,2019-02-13,Kapitalbank Mobile,iOS,539,2596044,1,727
U007639,Zulfiya Qodirov,F,63,Termez,Surxondaryo,2023-12-13,Click,Android,698,800000,0,477
U007640,Barno Davlatov,F,52,Samarkand,Samarkand,2019-09-09,Hamkorbank,Android,528,5791033,1,490
U007641,Nodira Davlatov,F,59,Urgench,Xorazm,2019-03-01,Anorbank,Android,692,3259597,1,449
U007642,Zulfiya Salimov,F,40,Fergana,Fergana,2021-01-11,Ipak Yo'li,Web,598,1984895,1,123
U007643,Nasiba Mirzayev,F,51,Namangan,Namangan,2021-10-06,Uzum Bank,iOS,616,10509987,1,78
U007644,Maftuna Ergashev,F,23,Nukus,Karakalpakstan,2020-04-17,Ipak Yo'li,Web,377,2179908,1,42
U007645,Nilufar Toshmatov,F,47,Fergana,Fergana,2019-11-03,Hamkorbank,Android,359,2568802,1,154
U007646,Feruza Xasanov,F,48,Bukhara,Bukhara,2019-06-07,Kapitalbank Mobile,iOS,678,1965391,1,128
U007647,Bobur Karimov,M,19,Qarshi,Qashqadaryo,2021-01-14,Anorbank,Android,676,6787111,1,614
U007648,Sanjar Mirzayev,M,47,Qarshi,Qashqadaryo,2023-10-04,Uzum Bank,Android,840,8273333,1,497
U007649,Sanjar Salimov,M,57,Andijan,Andijan,2019-09-28,Kapitalbank Mobile,Android,371,7792010,1,395
U007650,Jasur Xoliqov,M,37,Nukus,Karakalpakstan,2021-11-11,Hamkorbank,Android,608,7747571,1,300
U007651,Doniyor Boymurodov,M,47,Qarshi,Qashqadaryo,2019-12-20,Hamkorbank,Android,427,2445811,0,148
U007652,Dilfuza Xoliqov,F,33,Fergana,Fergana,2022-05-14,Ipak Yo'li,USSD,461,9546935,1,535
U007653,Barno Boymurodov,F,32,Nukus,Karakalpakstan,2019-04-22,Hamkorbank,USSD,489,3112418,1,685
U007654,Firdavs Salimov,M,24,Guliston,Sirdaryo,2020-01-06,Hamkorbank,Web,595,1387052,1,461
U007655,Bobur Toshmatov,M,35,Jizzakh,Jizzakh,2019-01-15,Click,Android,470,2709794,0,136
U007656,Kamola Davlatov,F,61,Andijan,Andijan,2022-03-29,Click,Android,554,4256020,1,377
U007657,Zafar Rahimov,M,68,Termez,Surxondaryo,2022-08-05,Hamkorbank,Android,649,2377068,1,738
U007658,Robiya Umarov,F,52,Urgench,Xorazm,2019-11-10,Payme,Web,685,3822487,1,593
U007659,Feruza Ahmedov,F,51,Samarkand,Samarkand,2021-04-07,Uzum Bank,Android,633,4829374,1,603
U007660,Mirzo Xoliqov,M,51,Qarshi,Qashqadaryo,2020-06-19,Anorbank,Android,604,4477796,1,200
U007661,Gulnora Yusupov,F,43,Urgench,Xorazm,2019-03-25,Kapitalbank Mobile,iOS,533,5185377,1,652
U007662,Sherzod Mirzayev,M,40,Tashkent,Tashkent City,2019-03-10,Uzum Bank,Android,481,3141605,1,582
U007663,Sardor Ahmedov,M,51,Andijan,Andijan,2023-09-10,Anorbank,iOS,614,2262325,1,404
U007664,Gulnora Ahmedov,F,60,Urgench,Xorazm,2022-03-27,Payme,iOS,423,1448690,1,781
U007665,Shahnoza Rahimov,F,40,Guliston,Sirdaryo,2022-04-29,Uzum Bank,iOS,564,3319985,1,401
U007666,Nodira Qodirov,F,48,Guliston,Sirdaryo,2020-06-23,Payme,Web,420,2535585,1,165
U007667,Nilufar Yusupov,F,43,Qarshi,Qashqadaryo,2020-04-27,Click,Android,545,3259950,1,95
U007668,Eldor Sobirov,M,33,Tashkent,Tashkent City,2022-12-21,Uzum Bank,Android,423,1010463,1,131
U007669,Sitora Mirzayev,F,33,Tashkent,Tashkent City,2021-03-11,Uzum Bank,Android,501,1407340,1,747
U007670,Zafar Yusupov,M,22,Urgench,Xorazm,2019-07-06,TBC Uzbekistan,iOS,468,4752880,1,457
U007671,Zafar Xasanov,M,41,Termez,Surxondaryo,2021-06-11,Hamkorbank,Android,454,1311896,1,311
U007672,Dilnoza Karimov,F,56,Bukhara,Bukhara,2021-08-09,Click,iOS,539,3122837,1,223
U007673,Sardor Ergashev,M,55,Samarkand,Samarkand,2021-11-06,TBC Uzbekistan,Android,300,2126091,1,456
U007674,Bobur Xasanov,M,71,Samarkand,Samarkand,2021-09-06,TBC Uzbekistan,Android,333,2046572,1,722
U007675,Timur Umarov,M,20,Jizzakh,Jizzakh,2023-04-14,TBC Uzbekistan,Web,646,3683809,0,58
U007676,Nodir Xoliqov,M,59,Urgench,Xorazm,2020-03-21,Click,Android,567,3560493,1,573
U007677,Ozoda Davlatov,F,60,Guliston,Sirdaryo,2021-12-12,Uzum Bank,USSD,463,4857531,1,158
U007678,Mahliyo Umarov,F,41,Samarkand,Samarkand,2023-06-09,TBC Uzbekistan,iOS,666,1806804,1,324
U007679,Kamola Boymurodov,F,33,Termez,Surxondaryo,2023-11-22,Anorbank,Android,473,2058729,1,695
U007680,Asliddin Salimov,M,37,Guliston,Sirdaryo,2023-10-28,Kapitalbank Mobile,Android,480,6866821,1,563
U007681,Nozima Xasanov,F,54,Fergana,Fergana,2022-08-19,Kapitalbank Mobile,iOS,455,3058680,1,349
U007682,Sitora Boymurodov,F,64,Urgench,Xorazm,2019-07-14,Anorbank,iOS,778,4359235,1,714
U007683,Mirzo Yusupov,M,52,Qarshi,Qashqadaryo,2023-12-10,Hamkorbank,iOS,578,2597347,1,307
U007684,Sitora Xasanov,F,45,Tashkent,Tashkent City,2019-02-28,Payme,Android,573,4599326,1,265
U007685,Asliddin Nazarov,M,53,Nukus,Karakalpakstan,2021-10-02,TBC Uzbekistan,Android,605,800000,1,210
U007686,Shahnoza Karimov,F,21,Namangan,Namangan,2021-03-26,Ipak Yo'li,iOS,327,6983877,1,660
U007687,Mohira Davlatov,F,50,Samarkand,Samarkand,2022-05-23,TBC Uzbekistan,Web,478,2663365,1,767
U007688,Gulnora Boymurodov,F,20,Qarshi,Qashqadaryo,2022-11-29,Uzum Bank,Android,604,1654354,1,258
U007689,Sanjar Qodirov,M,69,Guliston,Sirdaryo,2022-09-08,Payme,iOS,549,1850147,1,540
U007690,Nozima Ahmedov,F,66,Tashkent,Tashkent City,2020-02-18,Click,Android,814,2988017,1,487
U007691,Nodira Qodirov,F,45,Namangan,Namangan,2022-10-09,Click,Android,485,3275680,1,395
U007692,Gulnora Toshmatov,F,38,Termez,Surxondaryo,2022-10-14,Kapitalbank Mobile,iOS,663,3809428,1,368
U007693,Feruza Nazarov,F,57,Namangan,Namangan,2019-02-14,Hamkorbank,Web,646,1711159,1,763
U007694,Nodir Nazarov,M,52,Samarkand,Samarkand,2022-03-09,Click,iOS,567,5903029,1,699
U007695,Ravshan Yusupov,M,56,Bukhara,Bukhara,2019-08-21,Click,iOS,588,2555373,1,460
U007696,Ulugbek Salimov,M,45,Tashkent,Tashkent City,2021-10-22,Hamkorbank,Android,515,2479791,0,442
U007697,Zafar Ahmedov,M,30,Guliston,Sirdaryo,2020-02-20,Click,Android,313,3055679,1,744
U007698,Zafar Boymurodov,M,21,Nukus,Karakalpakstan,2020-10-16,Kapitalbank Mobile,iOS,591,5209385,1,198
U007699,Firdavs Umarov,M,33,Guliston,Sirdaryo,2020-05-10,Hamkorbank,iOS,601,3429527,1,127
U007700,Shahnoza Ergashev,F,46,Termez,Surxondaryo,2023-04-23,Click,Android,620,2527818,1,613
U007701,Asliddin Davlatov,M,40,Andijan,Andijan,2023-07-11,TBC Uzbekistan,USSD,557,2882093,1,328
U007702,Sardor Boymurodov,M,45,Guliston,Sirdaryo,2022-12-27,TBC Uzbekistan,USSD,666,7273637,1,40
U007703,Nodira Sobirov,F,32,Namangan,Namangan,2022-08-11,Kapitalbank Mobile,Android,446,6592851,0,437
U007704,Sarvinoz Sobirov,F,68,Bukhara,Bukhara,2020-10-25,Uzum Bank,Android,726,4359103,1,765
U007705,Sherzod Sobirov,M,37,Urgench,Xorazm,2019-09-19,Click,Android,431,3826415,1,142
U007706,Nozima Karimov,F,63,Fergana,Fergana,2021-11-03,Hamkorbank,USSD,537,14026199,1,728
U007707,Mirzo Salimov,M,39,Nukus,Karakalpakstan,2021-02-17,Click,Android,631,4622204,1,507
U007708,Ulugbek Qodirov,M,41,Qarshi,Qashqadaryo,2020-05-30,Kapitalbank Mobile,Android,488,3900595,1,786
U007709,Nodir Davlatov,M,50,Guliston,Sirdaryo,2020-03-19,Ipak Yo'li,Web,639,3100343,1,589
U007710,Nozima Ahmedov,F,32,Namangan,Namangan,2019-10-21,Ipak Yo'li,Android,508,4335544,1,767
U007711,Kamol Mirzayev,M,29,Jizzakh,Jizzakh,2023-02-23,Uzum Bank,USSD,564,800000,1,191
U007712,Sarvinoz Sobirov,F,38,Jizzakh,Jizzakh,2020-08-09,TBC Uzbekistan,Web,528,6484354,0,366
U007713,Shahnoza Qodirov,F,61,Urgench,Xorazm,2023-08-02,Hamkorbank,Android,480,1631829,1,314
U007714,Nodir Ergashev,M,25,Samarkand,Samarkand,2022-05-07,Ipak Yo'li,iOS,820,2274853,0,496
U007715,Nasiba Ergashev,F,41,Samarkand,Samarkand,2019-10-27,Hamkorbank,iOS,449,1510821,1,742
U007716,Asliddin Boymurodov,M,54,Samarkand,Samarkand,2019-04-25,TBC Uzbekistan,iOS,300,2249964,1,484
U007717,Sitora Ahmedov,F,56,Termez,Surxondaryo,2021-01-30,Uzum Bank,iOS,453,2853561,1,471
U007718,Sardor Toshmatov,M,41,Andijan,Andijan,2019-05-29,TBC Uzbekistan,Android,565,5967772,1,622
U007719,Zulfiya Umarov,F,22,Guliston,Sirdaryo,2023-10-05,Anorbank,Web,504,7585221,1,556
U007720,Jasur Yusupov,M,18,Tashkent,Tashkent City,2023-07-14,Click,iOS,672,11216947,1,111
U007721,Ibrohim Sobirov,M,43,Andijan,Andijan,2022-04-14,Hamkorbank,Web,667,3721420,1,636
U007722,Nozima Umarov,F,61,Namangan,Namangan,2020-06-18,Ipak Yo'li,iOS,511,3068917,1,454
U007723,Feruza Rahimov,F,19,Jizzakh,Jizzakh,2023-05-04,Ipak Yo'li,Web,348,5587342,1,176
U007724,Jasur Davlatov,M,65,Samarkand,Samarkand,2022-03-26,Anorbank,Android,396,2096515,1,161
U007725,Behruz Rahimov,M,54,Andijan,Andijan,2020-10-14,TBC Uzbekistan,Android,546,1960604,0,574
U007726,Sherzod Qodirov,M,18,Jizzakh,Jizzakh,2023-05-25,Anorbank,Android,362,2807895,1,634
U007727,Barno Salimov,F,36,Guliston,Sirdaryo,2020-01-18,Hamkorbank,Android,505,3429649,1,708
U007728,Sitora Umarov,F,29,Jizzakh,Jizzakh,2021-11-02,Uzum Bank,Web,720,1012730,1,212
U007729,Bobur Ergashev,M,69,Qarshi,Qashqadaryo,2022-06-15,TBC Uzbekistan,Android,591,6638809,1,762
U007730,Maftuna Boymurodov,F,47,Samarkand,Samarkand,2023-07-15,Hamkorbank,Android,555,4042274,1,195
U007731,Ulugbek Rahimov,M,35,Samarkand,Samarkand,2019-09-08,TBC Uzbekistan,iOS,425,5650146,1,79
U007732,Sitora Umarov,F,33,Andijan,Andijan,2020-06-08,Anorbank,Web,571,1364067,1,173
U007733,Bobur Karimov,M,48,Nukus,Karakalpakstan,2023-03-13,Ipak Yo'li,Android,518,2348371,1,166
U007734,Eldor Ergashev,M,18,Fergana,Fergana,2021-06-30,Payme,USSD,578,2277997,0,45
U007735,Sarvinoz Davlatov,F,31,Tashkent,Tashkent City,2022-10-09,Uzum Bank,Android,637,3099116,1,4
U007736,Ulugbek Xasanov,M,26,Termez,Surxondaryo,2022-11-12,Payme,Android,657,3430223,1,14
U007737,Kamol Qodirov,M,51,Andijan,Andijan,2020-07-10,Hamkorbank,Android,565,5897418,1,316
U007738,Asliddin Umarov,M,54,Samarkand,Samarkand,2020-08-27,Ipak Yo'li,Web,611,3713662,0,61
U007739,Dilfuza Qodirov,F,43,Jizzakh,Jizzakh,2021-06-29,Hamkorbank,Android,488,2243285,1,240
U007740,Feruza Umarov,F,25,Andijan,Andijan,2019-02-20,Hamkorbank,Android,685,13005745,1,371
U007741,Ravshan Xasanov,M,38,Bukhara,Bukhara,2022-12-29,Anorbank,Android,443,2984467,1,470
U007742,Ozoda Toshmatov,F,63,Nukus,Karakalpakstan,2019-07-30,Click,iOS,525,2031288,1,138
U007743,Nozima Nazarov,F,28,Guliston,Sirdaryo,2023-09-03,Click,Android,698,1129383,1,195
U007744,Firdavs Rahimov,M,26,Urgench,Xorazm,2022-11-22,Kapitalbank Mobile,Android,492,3695104,0,638
U007745,Sarvinoz Boymurodov,F,24,Samarkand,Samarkand,2020-10-04,Ipak Yo'li,Android,389,5297438,1,560
U007746,Behruz Davlatov,M,62,Termez,Surxondaryo,2019-05-12,Anorbank,iOS,500,1766112,0,325
U007747,Ravshan Salimov,M,24,Qarshi,Qashqadaryo,2022-12-12,Uzum Bank,Android,717,5092440,1,767
U007748,Lola Qodirov,F,49,Jizzakh,Jizzakh,2021-03-29,Uzum Bank,iOS,300,3680128,1,408
U007749,Firdavs Ahmedov,M,71,Guliston,Sirdaryo,2019-12-21,Click,USSD,562,1207728,1,80
U007750,Zafar Nazarov,M,52,Termez,Surxondaryo,2021-02-22,Uzum Bank,iOS,473,5094566,1,85
U007751,Firdavs Boymurodov,M,40,Qarshi,Qashqadaryo,2023-07-07,TBC Uzbekistan,Web,529,2985397,0,171
U007752,Eldor Nazarov,M,29,Andijan,Andijan,2022-06-10,Uzum Bank,Android,508,1780861,1,240
U007753,Kamola Yusupov,F,18,Jizzakh,Jizzakh,2022-06-06,TBC Uzbekistan,Android,665,6214614,1,155
U007754,Feruza Rahimov,F,26,Guliston,Sirdaryo,2021-07-28,Kapitalbank Mobile,Android,556,6144037,1,596
U007755,Zulfiya Rahimov,F,69,Guliston,Sirdaryo,2019-10-06,Click,Android,671,1757844,1,783
U007756,Sitora Toshmatov,F,25,Guliston,Sirdaryo,2023-09-30,Kapitalbank Mobile,Android,704,4173835,1,416
U007757,Sherzod Toshmatov,M,19,Qarshi,Qashqadaryo,2022-09-12,Uzum Bank,Android,553,3953998,1,464
U007758,Ravshan Yusupov,M,62,Guliston,Sirdaryo,2021-07-29,TBC Uzbekistan,iOS,506,3360235,1,714
U007759,Sherzod Umarov,M,40,Urgench,Xorazm,2022-08-14,Ipak Yo'li,iOS,595,2568621,1,249
U007760,Maftuna Boymurodov,F,37,Bukhara,Bukhara,2020-10-24,Anorbank,Android,618,3201788,1,464
U007761,Mirzo Nazarov,M,56,Tashkent,Tashkent City,2022-09-16,Uzum Bank,Android,411,6146390,1,304
U007762,Nozima Sobirov,F,46,Guliston,Sirdaryo,2023-11-02,Anorbank,Android,578,4473868,0,749
U007763,Zafar Toshmatov,M,67,Nukus,Karakalpakstan,2020-09-21,Hamkorbank,iOS,519,1100805,1,650
U007764,Robiya Qodirov,F,43,Jizzakh,Jizzakh,2019-01-16,Kapitalbank Mobile,Android,499,967235,0,492
U007765,Dilnoza Davlatov,F,56,Namangan,Namangan,2022-09-12,Kapitalbank Mobile,iOS,467,1148544,1,601
U007766,Bobur Salimov,M,65,Andijan,Andijan,2023-04-05,Click,iOS,474,1549349,1,645
U007767,Behruz Ahmedov,M,43,Urgench,Xorazm,2023-02-17,Click,Android,700,2224784,1,334
U007768,Eldor Salimov,M,33,Fergana,Fergana,2023-11-15,Hamkorbank,Android,506,2667499,0,434
U007769,Sardor Rahimov,M,70,Termez,Surxondaryo,2020-09-25,Ipak Yo'li,iOS,687,3364996,1,227
U007770,Nodira Xasanov,F,30,Namangan,Namangan,2023-08-03,Click,iOS,565,3429655,1,130
U007771,Sarvinoz Ergashev,F,20,Qarshi,Qashqadaryo,2020-01-15,TBC Uzbekistan,Android,414,3399401,1,766
U007772,Timur Xoliqov,M,49,Nukus,Karakalpakstan,2021-12-07,Kapitalbank Mobile,Android,572,6951386,1,117
U007773,Sarvinoz Boymurodov,F,71,Guliston,Sirdaryo,2023-06-09,Anorbank,Web,407,1279852,1,669
U007774,Kamola Yusupov,F,22,Nukus,Karakalpakstan,2023-07-29,Payme,Android,622,4276508,1,460
U007775,Nasiba Sobirov,F,63,Samarkand,Samarkand,2022-02-06,TBC Uzbekistan,Android,525,4264063,1,5
U007776,Nasiba Ergashev,F,62,Termez,Surxondaryo,2021-09-23,Anorbank,iOS,652,1640748,1,627
